,spring_solution_0,spring_solution_1,spring_solution_2,spring_solution_3,spring_solution_4,spring_solution_5,spring_solution_6,spring_solution_7,spring_solution_8,spring_solution_9,spring_solution_10,spring_solution_11,spring_solution_12,spring_solution_13,spring_solution_14,spring_solution_15,spring_solution_16,spring_solution_17,spring_solution_18,spring_solution_19,spring_solution_20,spring_solution_21,spring_solution_22,spring_solution_23,spring_solution_24,spring_solution_25,spring_solution_26,spring_solution_27,spring_solution_28,spring_solution_29
0,22073.547451031816,22810.83065935719,18147.895066188175,42662.916029779735,15188.01981969078,7282.456701471391,0.05708381113055137,22810.83065935719,33.57956276902987,6.791961449596031,13709.04051711305,22810.83065935719,22468.363073140477,0.050406313357526995,21.01329708549961,542.2858413329947,189.5376268841556,13074.268833357179,22810.83065935719,2170.420104735799,36510.180097203054,66702.688956539,16252.098019527259,36833.34914620085,14774.160899021917,40154.62088240627,22810.83065935719,18734.69244260852,21592.69840558532,1.979529859017255
1,7435.837952399415,11021.026010400617,10026.559889460264,22810.83065935719,2551.533190794026,205.0687486404307,0.01627889790641347,18477.477663546848,33.57956276902987,0.20219241657481532,4229.270896801611,22810.83065935719,16352.902819805746,0.050406313357526995,0.014206048768623577,0.015533616310244752,15.59818960860271,1.1677065693971087,17521.572368581703,1303.9029971930884,22810.83065935719,11726.972435717773,9606.82668955694,16888.788493450193,5066.763298240856,12892.454997956018,22810.83065935719,10120.974654491196,8212.901432079238,0.10979263767186932
2,4297.496348869005,692.5031269830298,4688.27505413224,3360.910508238287,498.67289689604274,18.208113838017837,0.01627889790641347,742.6555049910415,33.57956276902987,0.06602258905273337,764.9188327875963,2985.6604934056913,5733.642774521445,0.050406313357526995,0.014206048768623577,0.015533616310244752,0.015181400532235873,0.01409630511654234,8216.930406661437,86.59021837896204,136.00516484569343,5140.544470560726,2566.9548166517898,7805.490411453233,1130.0272332152795,2463.3123117922305,13239.343300173174,3942.66141810378,2047.0399149496725,0.10979263767186932
3,2362.220221450313,282.2826315296188,612.0848590696012,1239.2638004906985,0.10011988414013413,0.015206503135640743,0.01627889790641347,88.16730997674439,33.57956276902987,0.0339853671570076,0.016567328372371796,0.06351127161479456,428.54816312166173,0.014873739494178537,0.014206048768623577,0.015533616310244752,0.015181400532235873,0.01409630511654234,703.1499626400686,0.015186539875177783,136.00516484569343,2081.261630109884,1367.7532937020724,3380.5896952141684,0.0167693500918175,0.259023376680374,6672.757878311494,0.03223381537527647,69.1727949523472,0.10979263767186932
4,1182.4247080811792,14.529498749068752,0.4704618663949437,349.4597158008939,0.02219473446966122,0.015206503135640743,0.01627889790641347,0.014311866172945102,0.01999529115990306,0.01430127357299542,0.016567328372371796,0.02090590888156534,96.248040627144,0.014873739494178537,0.014206048768623577,0.014131705957368713,0.013362316286801346,0.01409630511654234,278.5503279857993,0.015186539875177783,136.00516484569343,637.3167955295969,637.1041391036191,0.033431803416309275,0.0167693500918175,0.016988433654828352,3186.3500512483174,0.03223381537527647,0.01540735672464947,0.013408047504711406
5,211.56487160615632,0.015788414184363286,0.014895090219909113,18.712935233891987,0.013366402478751543,0.015206503135640743,0.01627889790641347,0.014311866172945102,0.016613446748734547,0.01430127357299542,0.016567328372371796,0.02090590888156534,0.03931475511369528,0.014873739494178537,0.014206048768623577,0.014131705957368713,0.013362316286801346,0.01409630511654234,1.4623744328085055,0.015186539875177783,136.00516484569343,77.90722390037403,226.05499836812814,0.033431803416309275,0.0167693500918175,0.016988433654828352,1334.2484346195083,0.01909231499468335,0.01540735672464947,0.013408047504711406
6,28.77402219405348,0.015788414184363286,0.014895090219909113,0.015388798106156159,0.013366402478751543,0.014406514697621213,0.01627889790641347,0.014311866172945102,0.016613446748734547,0.01430127357299542,0.016567328372371796,0.02090590888156534,0.016098858171246955,0.014873739494178537,0.014206048768623577,0.014131705957368713,0.013362316286801346,0.01409630511654234,0.013957175726722946,0.015186539875177783,0.16035139427815576,0.019011828688746277,36.528664713341826,0.033431803416309275,0.0167693500918175,0.016988433654828352,0.017900769940081492,0.01909231499468335,0.01540735672464947,0.013408047504711406
7,0.015131917193214625,0.013333359216081959,0.014895090219909113,0.015388798106156159,0.013366402478751543,0.014406514697621213,0.01627889790641347,0.014311866172945102,0.016613446748734547,0.01430127357299542,0.016567328372371796,0.02090590888156534,0.016098858171246955,0.014873739494178537,0.014206048768623577,0.014131705957368713,0.013362316286801346,0.01409630511654234,0.013957175726722946,0.015186539875177783,0.01420447431390331,0.019011828688746277,0.019157607245642583,0.015489492955251122,0.0167693500918175,0.013208895924100683,0.017900769940081492,0.01909231499468335,0.01540735672464947,0.013408047504711406
8,0.015131917193214625,0.013333359216081959,0.014895090219909113,0.015388798106156159,0.013366402478751543,0.014406514697621213,0.01627889790641347,0.014311866172945102,0.016613446748734547,0.01430127357299542,0.01339176581978836,0.01780230659194154,0.016098858171246955,0.014873739494178537,0.014206048768623577,0.014131705957368713,0.013362316286801346,0.01409630511654234,0.013957175726722946,0.015186539875177783,0.01335170669766646,0.013688542908228784,0.019157607245642583,0.015489492955251122,0.013400729448532883,0.013208895924100683,0.017900769940081492,0.01909231499468335,0.014876080365302085,0.013408047504711406
9,0.015131917193214625,0.013333359216081959,0.013435928968261448,0.015388798106156159,0.013366402478751543,0.014406514697621213,0.01627889790641347,0.014311866172945102,0.016613446748734547,0.01430127357299542,0.01339176581978836,0.013367808314987344,0.016098858171246955,0.014873739494178537,0.014206048768623577,0.014131705957368713,0.013362316286801346,0.01409630511654234,0.013957175726722946,0.015186539875177783,0.01335170669766646,0.013688542908228784,0.019157607245642583,0.015489492955251122,0.013400729448532883,0.013208895924100683,0.017900769940081492,0.01909231499468335,0.014876080365302085,0.013408047504711406
10,0.015131917193214625,0.013333359216081959,0.013435928968261448,0.015388798106156159,0.013366402478751543,0.014406514697621213,0.01627889790641347,0.014311866172945102,0.016613446748734547,0.01430127357299542,0.01339176581978836,0.013367808314987344,0.016098858171246955,0.013501819958295518,0.014206048768623577,0.014131705957368713,0.013252527276293054,0.01409630511654234,0.013957175726722946,0.015186539875177783,0.01335170669766646,0.013688542908228784,0.014625329180169263,0.015489492955251122,0.013400729448532883,0.013208895924100683,0.017900769940081492,0.01909231499468335,0.01345973035188013,0.013408047504711406
