,spring_solution_pso_0,spring_solution_de_0,spring_solution_ga_0,spring_solution_eso_0,spring_solution_pso_1,spring_solution_de_1,spring_solution_ga_1,spring_solution_eso_1,spring_solution_pso_2,spring_solution_de_2,spring_solution_ga_2,spring_solution_eso_2,spring_solution_pso_3,spring_solution_de_3,spring_solution_ga_3,spring_solution_eso_3,spring_solution_pso_4,spring_solution_de_4,spring_solution_ga_4,spring_solution_eso_4,spring_solution_pso_5,spring_solution_de_5,spring_solution_ga_5,spring_solution_eso_5,spring_solution_pso_6,spring_solution_de_6,spring_solution_ga_6,spring_solution_eso_6,spring_solution_pso_7,spring_solution_de_7,spring_solution_ga_7,spring_solution_eso_7,spring_solution_pso_8,spring_solution_de_8,spring_solution_ga_8,spring_solution_eso_8,spring_solution_pso_9,spring_solution_de_9,spring_solution_ga_9,spring_solution_eso_9,spring_solution_pso_10,spring_solution_de_10,spring_solution_ga_10,spring_solution_eso_10,spring_solution_pso_11,spring_solution_de_11,spring_solution_ga_11,spring_solution_eso_11,spring_solution_pso_12,spring_solution_de_12,spring_solution_ga_12,spring_solution_eso_12,spring_solution_pso_13,spring_solution_de_13,spring_solution_ga_13,spring_solution_eso_13,spring_solution_pso_14,spring_solution_de_14,spring_solution_ga_14,spring_solution_eso_14,spring_solution_pso_15,spring_solution_de_15,spring_solution_ga_15,spring_solution_eso_15,spring_solution_pso_16,spring_solution_de_16,spring_solution_ga_16,spring_solution_eso_16,spring_solution_pso_17,spring_solution_de_17,spring_solution_ga_17,spring_solution_eso_17,spring_solution_pso_18,spring_solution_de_18,spring_solution_ga_18,spring_solution_eso_18,spring_solution_pso_19,spring_solution_de_19,spring_solution_ga_19,spring_solution_eso_19,spring_solution_pso_20,spring_solution_de_20,spring_solution_ga_20,spring_solution_eso_20,spring_solution_pso_21,spring_solution_de_21,spring_solution_ga_21,spring_solution_eso_21,spring_solution_pso_22,spring_solution_de_22,spring_solution_ga_22,spring_solution_eso_22,spring_solution_pso_23,spring_solution_de_23,spring_solution_ga_23,spring_solution_eso_23,spring_solution_pso_24,spring_solution_de_24,spring_solution_ga_24,spring_solution_eso_24,spring_solution_pso_25,spring_solution_de_25,spring_solution_ga_25,spring_solution_eso_25,spring_solution_pso_26,spring_solution_de_26,spring_solution_ga_26,spring_solution_eso_26,spring_solution_pso_27,spring_solution_de_27,spring_solution_ga_27,spring_solution_eso_27,spring_solution_pso_28,spring_solution_de_28,spring_solution_ga_28,spring_solution_eso_28,spring_solution_pso_29,spring_solution_de_29,spring_solution_ga_29,spring_solution_eso_29
0,57330.61970327034,92841.6661410919,99970.9440745232,11457.408688601934,22810.83065935719,0.1525529402936676,97009.4955553344,0.044653931226306204,24121.409463411317,92193.5615482705,94800.5347972499,27997.778935788527,17441.175291141208,56111.88856946593,90563.19743146289,65343.264901025126,25756.451567882883,97532.98049491631,99560.79002232404,583.1993014799698,30751.913003248883,66096.72399094944,76110.54700520393,0.01340736531576508,97556.49365292955,80926.90602284366,85620.42479317887,0.03216552123992993,25995.148203787558,95977.70880683379,7371.514357347469,30609.38990333981,92042.5898730257,99435.09991957208,6898.494496417644,23404.223894378283,5157.569580402577,0.06568726667964514,99603.15386677034,519.233162517031,86554.66179060793,48647.606081745354,83505.07190073225,0.034021322750819816,3955.5817075303657,99844.70774299056,94583.37667519663,841.4975006060951,22810.83065935719,30642.521266142714,70519.06180822269,22810.83065935719,72213.88525773375,0.06879373973515282,96449.74546914901,22810.83065935719,46768.83495137409,1011.9933894419987,151.1790545498466,21363.527461230395,2863.4464312796113,91007.74731653681,98857.97599977994,5355.624049968901,0.10344501064929022,99975.8746970368,53371.67329837225,22810.83065935719,83907.46928505391,98585.52618377746,92313.55732237331,13122.829353521449,321.2683209272482,99169.48159758051,95693.56384099249,26652.145615105477,58632.80755342717,0.03728044370330096,99559.1148632189,82356.16034998196,22810.83065935719,27299.584833034893,100001.05440947572,22810.83065935719,6578.6788554959885,99886.82639193101,100003.5390480098,22810.83065935719,69731.61551280261,0.06626243147252037,55439.93708651007,1148.8519678943915,24805.8806308278,98543.24616980838,99748.52572955667,12753.647112880379,786.7852704514236,49477.50095417621,99101.6374165031,29275.49763003202,75696.54959731868,99841.70943623903,71862.70427577297,46013.932267342825,54947.13031502861,99891.33348379289,99965.4010563193,21133.289015329847,15066.798116559468,94632.4343593911,21942.60523840714,34397.11793346303,98922.78605505708,423.2601562901133,99936.28657891588,0.05294086553471619,78245.13766070764,94591.29344015304,98155.84917251182,22810.83065935719
1,31308.121526214356,92841.6661410919,99968.75763714241,8265.06195143918,22810.83065935719,1414.2812499817276,97895.5645332818,0.044653931226306204,24121.409463411317,60324.544264747616,71580.18145484895,13860.086756312801,17441.175291141208,22934.027363341742,72851.92937934124,22810.83065935719,25756.451567882883,97532.98049491631,99592.08105065809,205.1231482694795,29209.21855687877,37913.77586753117,72064.00222221542,0.01340736531576508,0.04413309203620958,97357.91647640023,95150.73662214472,0.03216552123992993,15163.18416892234,64158.43361520726,84746.6536087347,1019.7141031516601,92042.5898730257,99256.76178751825,927.1176475389161,0.05184700857223425,5157.569580402577,69832.60561496264,98850.91346249987,519.233162517031,86554.66179060793,48647.606081745354,83346.73232179155,0.025954127081679428,3955.5817075303657,99807.7651758862,79687.53690752898,0.026877744565541043,22810.83065935719,99012.22202358015,70519.06180822269,7596.006482511592,72213.88525773375,489.83586258409946,96372.9019266428,7094.414027633381,46768.83495137409,620.2576578357074,948.934924084155,16300.461603876132,2863.4464312796113,91007.74731653681,85633.26599281037,2238.6256395532137,0.10344501064929022,99876.58542720486,29087.091690306774,22810.83065935719,22810.83065935719,99653.5304832417,92313.55732237331,3725.310635755533,321.2683209272482,94357.13547178484,44966.00541476984,24401.905336921405,58632.80755342717,0.03728044370330096,98295.21678753007,68733.78434575691,22810.83065935719,4296.9363227303165,100001.00200734487,16713.733261168632,6578.6788554959885,98569.56393700711,99980.04371076089,2770.330873940945,39743.75136363318,0.05676577969698741,41227.8107682968,0.02919768806310583,24805.8806308278,99191.91819612727,94787.41716041933,8109.110282297617,786.7852704514236,98838.71548323143,97670.85051277143,14305.459213178945,75696.54959731868,99321.46918548175,52283.653102177785,42531.083757402404,54947.13031502861,84831.92128592092,99842.9504489394,11577.788714769755,15066.798116559468,98738.49888329748,21942.60523840714,13925.317537263345,572.4648504095384,423.2601562901133,99935.24181973236,0.05294086553471619,22810.83065935719,99929.90223038074,0.039573112803887374,22810.83065935719
2,22810.83065935719,98369.92823844166,99983.7076637967,0.036669479811007114,7171.346011866248,0.10398954573173254,97006.11929350882,0.044653931226306204,22810.83065935719,85151.99516422587,63633.82113940332,6844.365327876668,17441.175291141208,1150.258051249232,72833.12527518514,1944.8861207859052,25756.451567882883,99749.11867667489,99578.86025886015,21.344555225054123,22810.83065935719,72376.28170924608,69312.62126932919,0.01340736531576508,0.04413309203620958,89194.26799100009,79680.53008117022,0.03216552123992993,78.8837711920384,64158.43361520726,67414.70886359071,238.5028557610735,92042.5898730257,99641.11242133852,25.35660795126497,0.05184700857223425,5157.569580402577,45154.23525417834,98761.95697579625,519.233162517031,86554.66179060793,48876.35730941876,71139.97682715853,0.025954127081679428,3955.5817075303657,99807.89025863605,79687.53690752898,0.026877744565541043,22810.83065935719,595.3861852675913,6075.307284977524,1007.0663804528061,67208.16790550503,0.06879373973515282,96372.9019266428,0.17308775248650518,46768.83495137409,808.6079914511186,948.934924084155,12154.923155959883,2863.4464312796113,99660.86163881427,85633.26599281037,725.0051008343803,0.10344501064929022,99863.01420605628,29087.091690306774,22810.83065935719,22810.83065935719,98585.52618377746,92313.55732237331,290.80260328464306,0.17437832032939493,94357.13547178484,10985.693456888801,11350.560463825583,58632.80755342717,99867.78938355473,98668.2266629769,42683.941191550686,22810.83065935719,38422.832688610186,100001.0018428568,5455.663205620916,6578.6788554959885,98569.56393700711,99916.97680010815,0.013404439002472278,39743.75136363318,0.07902580468766292,0.18178538146158807,0.02919768806310583,24805.8806308278,97160.95088626369,94787.41716041933,4254.87291510042,786.7852704514236,96509.03980664069,97647.15814701901,9143.456466424386,75696.54959731868,99321.46918548175,49650.468411786846,22810.83065935719,39797.94978878719,99916.38939120148,99568.03763414141,4279.36787147619,15066.798116559468,94632.4343593911,21942.60523840714,5574.416343771819,572.4648504095384,423.2601562901133,99886.84072486014,0.05294086553471619,22810.83065935719,94591.29344015304,0.032505461351940004,0.07358115706740048
3,22810.83065935719,98369.92823844166,99977.01691590968,0.036669479811007114,2371.436003832904,11713.630982427976,97005.1774790409,0.044653931226306204,6049.0268798507095,60324.544264747616,62449.46578033615,3185.134349412753,1412.606940404072,1150.258051249232,63017.641936081614,366.6321711361967,25756.451567882883,98350.0607452126,99578.86025886015,0.016411547209594243,22810.83065935719,79775.64267168187,69312.62126932919,0.01340736531576508,0.04413309203620958,95660.23058661362,67550.87915333785,0.03216552123992993,78.8837711920384,64158.43361520726,0.0414065142319778,85.62476874745214,0.18269666366035608,99256.76178751825,25.35660795126497,0.03939390217084213,2980.3366526317786,0.06568726667964514,98743.80357542998,0.024785406911286424,3805.02888432651,112.54058920209621,71139.97999941466,0.025954127081679428,149.78995907702978,99866.44261863512,74289.63881415059,0.026877744565541043,7383.62455289738,595.3861852675913,6075.306610175346,7.335899515895309,51231.230146940376,0.06879373973515282,96372.9019266428,0.17308775248650518,45196.232808406276,620.2576578357074,948.934924084155,8791.962839726766,2863.4464312796113,92302.0991120004,85633.14787104394,0.022107077010389716,0.06782298675895357,99863.01420605628,29029.967727532578,1719.4140893515787,22810.83065935719,99424.90262723778,92311.43552659184,0.015036149181546981,0.17437832032939493,94868.81120344184,10985.693456888801,612.0848590697957,45198.18763805163,0.03728044370330096,98936.75940171017,12858.173927092215,22810.83065935719,5000.08092612301,100000.37573002902,978.3229601577906,6578.6788554959885,99078.9829566724,99916.97680010815,0.013404439002472278,39743.75136363318,0.05676577969698741,0.18178538146158807,0.02919768806310583,3253.8680950853163,96122.33024670457,87433.23079132824,0.09813767954799543,0.02995209257465112,49477.50095417621,97647.15814701901,0.07172915109704205,16603.881102470303,99746.25735967634,49883.73722456602,9672.683078585282,39797.94978878719,28556.201911120752,99558.01137693731,1234.955691888718,1055.841970979871,99840.3103436184,21942.60523840714,1510.080597069781,572.4648504095384,423.2601562901133,99599.05280965898,0.05294086553471619,11248.603743726306,98339.3852203523,0.03250478615677478,0.07358115706740048
4,0.05358979260317594,92841.6661410919,99974.29687920147,0.036669479811007114,2371.436003832904,0.10401691196458962,96909.60952661421,0.034771969154825146,6049.0268798507095,93591.68860396044,53642.130120145775,1281.751263308531,1412.606940404072,1150.258051249232,63017.641936081614,0.019255987310613582,6126.448209534185,97532.98049491631,97968.56547607963,0.016411547209594243,836.7341104215004,99941.32881426967,65536.70086379893,0.01340736531576508,0.04413309203620958,80926.90602284366,67550.87915333785,0.03216552123992993,0.09221821754838311,59687.97854533129,0.04140877920825962,85.62476874745214,0.1102352433645631,99435.09991957208,20.99559834326075,0.03939390217084213,2980.3366526317786,38512.549414874564,98743.80357542998,0.01608765853815636,3805.02888432651,0.048429867407986084,66986.23498748626,0.025954127081679428,149.78995907702978,99777.2167676019,74289.63881415059,0.026877744565541043,253.0999899580948,88469.56536890341,1.60859073345982,0.026242586249902673,42099.06925824106,0.06879373973515282,96372.9019266428,0.01848501867810172,39723.57181837683,0.06284762403502292,948.9348079323082,0.03301111819749204,2863.4464312796113,62071.68840451303,85622.99933656532,0.022107077010389716,0.06782298675895357,99863.01420605628,29007.95764966865,399.0083285500673,9275.09154085624,97651.59728730611,92311.43552659184,0.015036149181546981,0.09246254232090022,88969.52779571954,10985.693456888801,70.98895189643065,33736.19260801277,0.03983371691082376,98933.67160354153,6748.593701461478,30.529424774928653,16698.699913944867,100000.15557591827,53.04806084613697,1844.0687474142837,98940.6157282143,99916.97680010815,0.013404439002472278,31644.99330391903,0.05157647893992573,0.18178528467340582,0.02919768806310583,3253.8680950853163,95824.14059940814,87433.23079132824,0.09813767954799543,0.024526274126267858,0.01741958310572598,80824.37782402454,0.07172915109704205,381.978555237238,99321.46918548175,52471.86984891019,3865.8099886438245,21318.549585393463,28556.201911120752,99556.38395781405,0.862124871953843,1055.841970979871,97913.62751276758,21939.165787020596,3.3705358333425965,572.4648504095384,20122.248925558677,99599.05280965898,0.05294086553471619,8935.365154356095,85206.48769290217,0.032505461351940004,0.07358115706740048
5,0.05358979260317594,85457.38205520977,99971.64676652843,0.036669479811007114,7.015600686842268,0.10398954573173254,96909.60952661421,0.034771969154825146,1683.1039449820994,72826.64553567176,52190.010958620536,0.016918698240700938,1412.606940404072,1150.258051249232,63016.434236677684,0.019255987310613582,6126.448209534185,99068.04175735131,42582.90499703337,0.016411547209594243,836.7341104215004,30181.60779698997,60019.50890982032,0.01340736531576508,0.04413309203620958,90492.52923151394,67529.48972726236,0.03216552123992993,0.09221821754838311,59687.97854533129,0.04141097961874354,0.019123229654446485,0.1102352433645631,99000.89321023581,25.203938865442996,0.03939390217084213,2980.3366526317786,0.06568726667964514,98743.80357542998,0.01608765853815636,3112.5180912526816,112.54058920209621,66986.23498748626,0.02308314527854583,0.042170577007835,98889.00770402628,74289.63881415059,0.026877744565541043,253.0999899580948,10059.249381047686,1.6083611478479338,0.026242586249902673,39775.139472238094,0.08612562741401494,96372.9019266428,0.016018376507807273,26704.203345405498,10874.859256598129,946.9708909359296,0.03301111819749204,2863.4464312796113,62071.68840451303,85616.69289063527,0.022107077010389716,0.06782298675895357,99874.31185847304,29007.95764966865,44.52104768971884,9275.09154085624,99848.1295076784,92311.43552659184,0.015036149181546981,0.09246254232090022,86694.39052199219,10985.693456888801,0.014362423393035373,16022.882246371877,0.03728044370330096,98933.67160354153,3383.711395344196,30.529424774928653,16698.699913944867,100000.15557591827,0.015614586920654875,716.545027883238,99410.46609891544,99916.96609667815,0.013404439002472278,31644.99330391903,0.0586995611701854,0.18178528467340582,0.02919768806310583,3253.8680950853163,98543.24616980838,86794.82532825378,0.02279130162439562,0.024526274126267858,0.01810493505929071,80824.37782402454,0.02939372522115024,381.978555237238,98959.54348935446,52471.86984891019,945.5150034072034,21318.549585393463,10374.274309438044,99555.64459329723,0.01400790915015389,85.09497537661021,97200.00183155229,21939.16525798169,0.03440075334189149,0.7676766158531778,423.2601562901133,99881.31997578121,0.05294086553471619,4.948326418850781,98339.3852203523,0.03250495911582702,0.07358115706740048
6,0.05358979260317594,0.02300003951820328,99971.6466432167,0.036669479811007114,7.015600686842268,0.10398954573173254,96909.60925902364,0.034771969154825146,1683.1039449820994,46579.006899829474,50345.119300650076,0.016918698240700938,1412.606940404072,0.03797408735779816,62701.675327134566,0.019255987310613582,0.11177997179725176,98350.0607452126,0.1121993922909112,0.016411547209594243,836.7341104215004,99430.18711271106,59854.028775460545,0.01340736531576508,0.034958737281697905,80926.90602284366,67529.48972726236,0.02895432722656883,0.09221821754838311,47266.83756473954,0.04141097961874354,0.019123229654446485,0.08401581464430094,94728.832374875,24.752915933064575,0.03939390217084213,2980.3366526317786,3946.8096176685435,98743.80357542998,0.01608765853815636,976.1413492278656,112.54058920209621,65411.62819461012,0.02308314527854583,0.042170577007835,96395.90544188421,69822.24908325425,0.015943894224081795,4.2765565823006115,595.3861852675913,1.5968576677085988,0.026242586249902673,12902.768412977257,0.06501166906355534,96372.9019266428,0.016018376507807273,26704.203345405498,0.07200388392373026,946.9708909359296,0.03301111819749204,2863.4464312796113,99455.61873912606,85616.69289063527,0.022107077010389716,0.06782298675895357,99857.60584635151,29007.95764966865,0.01464562392251145,9275.09154085624,28247.854233460446,92311.40162991204,0.015036149181546981,0.09246254232090022,20795.400046318584,10985.68749742836,0.014362423393035373,16022.882246371877,0.03635614502883575,98911.72044309054,1517.5845919406897,30.529424774928653,4296.9363227303165,100000.15557591827,0.015614586920654875,4.7106151442133095,98569.56393700711,99916.96609667815,0.013294576191141886,5472.433811780594,99434.07519061743,0.18010804677276523,0.02919768806310583,3253.8680950853163,99747.99605029546,86794.93488084011,0.015086550591265796,0.024526274126267858,0.01741958310572598,80824.37782402454,0.02939372522115024,381.978555237238,99346.22483606427,52471.86984891019,19.60197068656539,21318.549585393463,10374.274309438044,99555.64459329723,0.01400790915015389,85.09497537661021,1687.2593600082523,14186.095059122386,0.03440075334189149,0.7676766158531778,0.04840883993084398,99881.31997578121,0.05232671244188475,0.013383456990040636,85206.48769290217,0.03153836707275679,0.07358115706740048
7,0.05358979260317594,46665.42129518283,99921.44060771143,0.036669479811007114,7.015600686842268,0.27366537198135527,96909.60925902364,0.034771969154825146,567.8102674630802,60324.544264747616,50345.119300650076,0.016918698240700938,1412.606940404072,0.09932074639433325,62701.675327134566,0.019255987310613582,0.07133498824198554,98894.44456189859,0.11219874660832903,0.016411547209594243,836.7341104215004,30181.60779698997,59856.787785799126,0.01340736531576508,0.034958737281697905,80926.90602284366,67529.48972726236,0.02895432722656883,0.02261841158839869,47266.83756473954,0.04111706040726213,0.016834566274202472,0.08401581464430094,94728.832374875,24.752915933064575,0.03939390217084213,2980.3366526317786,0.02946505872350086,98714.27178273517,0.01608765853815636,976.1413492278656,0.01764178153945636,65395.20384353927,0.02308314527854583,0.01346016247232505,95385.56101637037,69822.24908325425,0.015943894224081795,0.04853505511863914,104.36254611206408,1.5968576677085988,0.026242586249902673,3267.2361284569815,0.0679970593798096,96372.9019266428,0.016018376507807273,26704.203345405498,75528.19118319449,946.970774891391,0.013213432690311739,321.85924507189765,88345.2117510913,85616.69289063527,0.022107077010389716,0.05881558149639243,99863.01420605628,29007.95764966865,0.01464562392251145,9275.09154085624,94248.58855632028,92311.40162991204,0.015036149181546981,0.09246254232090022,37896.27085676004,10985.68749742836,0.014362423393035373,16022.882246371877,0.045216532334529796,98910.900447128,541.0947708179365,30.529424774928653,94284.24228014506,100000.15542375966,0.015614586920654875,0.013482385599762052,98450.68987267828,99916.96609667815,0.013294576191141886,5472.433811780594,0.05157647893992573,0.18010804677276523,0.02919768806310583,3253.8680950853163,98716.08447908072,86794.93488084011,0.015086550591265796,0.024526274126267858,0.01741958310572598,74317.85091493157,0.02939372522115024,0.1720257218050931,98194.26490369672,49882.785985072274,0.014787987091943658,21318.549585393463,76742.59117568446,99555.64459329723,0.01400790915015389,85.09497537661021,1379.6015730372403,14186.095059122386,0.03440075334189149,0.7676766158531778,0.13287195156859663,99881.31997578121,0.05232671244188475,0.013383456990040636,85206.48769290217,0.03153836707275679,0.07358115706740048
8,0.05358979260317594,0.02300003951820328,99921.43524480338,0.036669479811007114,0.013180486384975503,0.10398954573173254,96909.60925902364,0.034771969154825146,23.007274960425764,46579.006899829474,50345.119300650076,0.016918698240700938,928.8517618872819,1150.258051249232,62701.675327134566,0.019255987310613582,0.07133498824198554,94436.63906896234,0.11219874660832903,0.016411547209594243,836.7341104215004,30181.60779698997,59836.9249194427,0.01340736531576508,0.034958737281697905,51145.19782047226,65419.265202603136,0.02895432722656883,0.02261841158839869,92494.25568373146,0.0411170574328269,0.014480564768249365,0.08401581464430094,69851.56710908198,24.752915933064575,0.016149362303822985,2980.3366526317786,0.024715971782869495,98714.27178273517,0.01608765853815636,9.817585615482898,0.01764178153945636,65395.20384353927,0.022776378896278152,0.01346016247232505,84360.41138943953,69822.24908325425,0.015943894224081795,0.047730648102863905,0.14596897428702527,1.5968576677085988,0.026242586249902673,3267.2361284569815,0.08087296664863139,96372.9019266428,0.016018376507807273,26704.203345405498,4820.4520835582825,946.970774891391,0.013213432690311739,0.1717246320280374,99638.50190701814,82643.2486880164,0.022107077010389716,0.047992223593403216,99852.75966457985,29007.95764966865,0.01464562392251145,9275.09154085624,9298.319965335262,92219.09133299976,0.015036149181546981,0.09246254232090022,0.035270562402807557,10985.68749742836,0.014362423393035373,8785.36613523943,0.02842790039684731,98910.61969977757,101.07727199830146,30.529424774928653,4296.9363227303165,100000.15542375966,0.015614586920654875,0.013381880560252853,99078.9829566724,99916.96609667815,0.013294576191141886,5472.433811780594,0.052535080446386925,0.18010804677276523,0.02919768806310583,3253.8680950853163,99239.94066977389,79450.22903446693,0.015086550591265796,0.024526274126267858,2712.5163998776184,59428.92952028984,0.02939372522115024,0.1720257218050931,43968.35949417236,49883.43761003441,0.014787987091943658,21318.549585393463,10020.162288480895,99555.64459329723,0.01400790915015389,85.09497537661021,357.6909578165467,14186.095059122386,0.03440075334189149,0.7676766158531778,0.13287195156859663,99881.31997578121,0.05232671244188475,0.013319443180017586,94796.40050135246,0.031538291155733596,0.013948642255442949
9,0.05358979260317594,80175.86936762964,99914.2110106629,0.036669479811007114,0.013180486384975503,183.10402048371535,96909.60925902364,0.034771969154825146,23.007274960425764,60324.544264747616,50345.119300650076,0.016918698240700938,928.8517618872819,0.03797408735779816,62701.675327134566,0.019255987310613582,0.07133498824198554,94436.63906896234,0.11219874660832903,0.016411547209594243,168.9228533352658,45689.67916752097,59836.9249194427,0.01340736531576508,0.034958737281697905,39589.07124530222,65419.265202603136,0.02895432722656883,0.02261841158839869,51967.4874386357,0.0411170574328269,0.013705976685709996,0.08401581464430094,7619.0952395544555,24.752915933064575,0.016149362303822985,0.042362454260384604,0.13382295329042954,98709.97167054545,0.01608765853815636,9.817585615482898,0.029496180155146965,65350.79288095118,0.022776378896278152,0.01346016247232505,93787.67550768444,69817.6574430798,0.013941715977418364,0.047730648102863905,0.14596897428702527,1.5968576677085988,0.026242586249902673,0.03431741294660316,489.82670933251836,95708.34847677323,0.016018376507807273,20784.577132645863,0.0310815614624409,946.7730286058015,0.013213432690311739,0.1717246320280374,97286.31357622026,82643.2486880164,0.022107077010389716,0.03653616710104437,99509.013795745,29007.95764966865,0.01464562392251145,2304.129154286304,9298.328911161969,92219.05703795959,0.01346487816495801,0.09246254232090022,0.035270562402807557,10985.68749742836,0.014362423393035373,8785.36613523943,0.02842790039684731,98910.61969977757,0.02287679500902712,30.529424774928653,4296.9363227303165,100000.15542375966,0.015614586920654875,0.013301476528645492,98009.89401384555,99916.7869364231,0.013294576191141886,5472.433811780594,0.05157647893992573,0.1800540633521949,0.02919768806310583,1018.8658603589116,95824.14059940814,86794.31272572269,0.015086550591265796,0.024526274126267858,0.01741958310572598,59428.92952028984,0.02939372522115024,0.1720257218050931,43968.35949417236,49883.43761003441,0.014787987091943658,13081.199302511404,35354.17797655759,99555.64459329723,0.01400790915015389,0.013360898959641604,357.6909578165467,14186.095059122386,0.01787567544755632,0.013198211892969984,10202.299939496708,99881.31865974185,0.01383192604672937,0.013319443180017586,92855.99944542737,0.03153836707275679,0.013948642255442949
