,eso_F1_0,eso_F1_1,eso_F1_2,eso_F1_3,eso_F1_4,eso_F2_0,eso_F2_1,eso_F2_2,eso_F2_3,eso_F2_4,eso_F3_0,eso_F3_1,eso_F3_2,eso_F3_3,eso_F3_4,eso_F4_0,eso_F4_1,eso_F4_2,eso_F4_3,eso_F4_4,eso_F5_0,eso_F5_1,eso_F5_2,eso_F5_3,eso_F5_4,eso_F6_0,eso_F6_1,eso_F6_2,eso_F6_3,eso_F6_4,eso_F7_0,eso_F7_1,eso_F7_2,eso_F7_3,eso_F7_4
0,10567.368738217558,12687.303280249,11901.911021272306,12485.748647253917,12522.998755909342,2.7972431720121077e+29,1.90689687916863e+29,5.603346713149809e+28,1.0751667030501697e+30,1.2478581363337258e+30,20742.308416388496,587.4010900499248,32934.46195086387,40362.09644826777,22194.898415222964,41.696935022411665,41.70644910957582,45.39102208296128,41.794754656288546,43.676513165768746,1146058237.9986281,745912752.2618119,1184888775.939415,1304588938.157786,349440167.0460895,14762.44544597263,8584.710154476381,10726.96221083765,13720.136251034844,12956.571154864536,14500774.098962856,95513065.37206379,199009760.2936567,102781803.80581841,55089363.34333493
1,2441.8719421952346,2312.1503116548183,2351.0076224774252,1954.0417863002524,2048.465524107482,6.45580989539577e+16,3.154774035489382e+19,3.061710198544701e+18,2.1109488136954642e+20,2.96923033723708e+18,4650.072607523111,587.4010900499248,3758.576751194615,4945.536503754726,9558.97654481496,19.01736628147181,16.32775317606358,19.0180892637125,21.632893395665747,19.679434195354144,27316766.012625165,15742266.251921201,52434887.3907482,36863266.195513226,17074983.073198497,2573.663035261558,2062.732093269175,2299.3257985463106,2579.411628498526,1772.729905703468,1996258.8581265754,4946627.267667691,4993643.256145761,3656080.384548979,2076044.511390602
2,340.732232753266,45.760134973794926,462.7687743210919,376.19752321378184,407.78971742262644,42615.675034464184,6840799.042171793,27966.56921444064,49042203.543579005,7659837.887452574,1294.4707097949317,208.40997992207735,1154.5650778957147,918.9658130800873,897.2865796232337,8.245099933044653,9.77908175771078,8.283160443337339,9.223099249785745,9.331835419148359,851655.2208835213,993680.6049339825,109.51942409967602,1840.7407933295067,538038.0029766799,503.96977730938715,326.1111850841432,335.95669179151264,535.6811377434693,358.41516129082527,40623.38998798719,128821.25936400758,210325.46274968915,123422.57069233675,149631.59815343385
3,84.51357552069378,12.179629371372236,90.65064701509452,59.2154890399005,75.18475938659827,37.99252917649476,50.856075037871726,43.21989172444208,45.196310526691796,58.96001439730985,286.1107051249359,50.82717306531852,305.37357576351934,165.50407201549882,171.08450731998977,1.7521415833130911,3.5056974216928865,3.4556854777903374,4.737066614864483,4.294649381297464,41720.749458212515,36598.97437407067,55.36864805282773,621.9433136061065,33766.05627063009,86.3732725300847,56.593277918374305,46.797141678098825,96.93013126350262,77.51860800975554,2765.803888787977,4255.390961121211,400.77327356520465,4412.2636692244705,5756.633779359869
4,18.869179449265165,4.45732649090669,18.998359776276732,15.009977165579267,13.79928199263472,14.155483978931002,22.408875745452644,20.482135477867317,19.723400679154008,26.55933085885011,68.09844802788218,7.160379137140034,36.75200102791749,38.08776819401255,62.44855720542445,0.8777763975429248,1.2884046568836827,1.6615553692514389,1.4897672821055685,1.8155124321605474,3618.8351764128342,2854.3028722332488,33.574860950907436,175.40707690902394,2242.6933004007483,21.135188980722553,17.509167764533665,13.13665004609649,29.166918733264776,16.529045445802765,47.45873161492418,269.89735855063947,16.97809719445918,114.49290118803233,45.67819923208919
5,4.047476492628286,0.7252108762814532,4.09881196029647,2.836956399239344,2.528703570662458,6.004817228264489,9.55431543302902,8.65712835561573,8.06114467455865,11.078451226505816,13.98021534944345,3.164864020147088,12.525623385072041,7.317831131236306,26.463563744964432,0.5818190111132444,0.676324989532296,0.7875145265947565,0.6571021494125997,0.8733368399592611,380.0799402891888,331.06396619457695,30.41113727951418,55.009692448625835,329.79719150392793,7.803486095241072,8.929720526579544,6.372849735756111,11.642181645732089,8.248062172074931,2.087654163666919,6.447400805735221,2.001033454084133,6.9026206288292755,3.7718660619041193
6,0.6935035840011967,0.14313801834336817,0.7751432713424355,0.6067026014304644,0.5435510730720912,2.4634501610345594,3.898094037950152,3.6646636848677416,3.6971246167898495,4.924562333626019,2.150620001833567,0.4150948933414529,1.6054980959060399,2.329530976077753,4.881802066786861,0.274643572366643,0.3900217280136692,0.3372682609050928,0.3557169078188896,0.42276716768485184,93.42545008578773,84.42746006750386,29.177345887564442,34.828534360932146,81.60571054811231,6.3069168464089085,6.749737869188786,5.292743505389608,7.087542190942098,7.024967985928848,0.36303011905888527,0.4180384628187381,0.06821012702109244,0.5152924112279919,0.21849474428609292
7,0.10772810787340084,0.023136799923414966,0.1662275988957977,0.14215560983804862,0.10360459962794022,1.1005030348648075,1.427626364318415,1.4443300815111715,1.554221041848381,2.249797978810391,0.7438574536478287,0.11430256437545944,0.5337698761094117,0.46413894858279037,0.8106000837236353,0.11128031280147367,0.15359213711864186,0.17709778551006905,0.12910977678948612,0.14930814373853804,41.686665006744725,37.60237597042578,28.98474020986951,30.0119928552079,41.26930358094316,6.3069168464089085,6.484241992315199,5.292743505389608,6.831730599009191,6.705816572054355,0.06015127536159312,0.024513534013743857,0.054123668521725614,0.05678056032877937,0.04274847980070779
8,0.02176957647795211,0.0036371829442227908,0.03257029515835215,0.0230873065033235,0.015752097299409625,0.5065795668016018,0.7072263793860925,0.6045001316193446,0.6609438174815784,0.9920962829768795,0.15617875778815812,0.038844807882973814,0.1400291103021179,0.10526040805619888,0.19973261489315391,0.05685992035208238,0.07778069847492183,0.0744497375763518,0.04714319193030934,0.07240694144138866,30.93288668694652,30.487477249875724,28.89594349376752,29.27869759374961,32.0127166832912,6.3069168464089085,6.484241992315199,5.292743505389608,6.760706599534385,6.705816572054355,0.011735300828991773,0.024513534013743857,0.041049855345555504,0.031357965875212626,0.010837402968634982
9,0.004895827664945225,0.0007761495489653115,0.006759905886613964,0.004623164756558188,0.0032428067691544884,0.19882713842269686,0.3155827157576321,0.22971750564551977,0.292584966682692,0.42360285054961816,0.04630183721065741,0.013842037595808415,0.024506219364652027,0.01907104526209405,0.025338668109022695,0.020342065054607075,0.03571439232208925,0.036034771658481304,0.021985911683772955,0.0349138473422181,29.3789775638282,29.164738506779134,28.89594349376752,29.049024496196616,29.433092378245213,6.3069168464089085,6.484241992315199,5.292743505389608,6.760706599534385,6.705816572054355,0.0060662950985443664,0.024513534013743857,0.005282785984330655,0.031357965875212626,0.006056796473140659
